,File,guessed_race
3714,2015_01054.htm.txt,white
3715,2015_01075.htm.txt,white
3716,2013_04201.htm.txt,white
3717,2013_04226.htm.txt,white
3718,2013_06106.htm.txt,white
3719,2013_07317.htm.txt,white
3720,2014_00763.htm.txt,api
3721,2014_00804.htm.txt,white
3722,2014_01039.htm.txt,hispanic
3723,2014_01063.htm.txt,white
3724,2015_08301.htm.txt,white
3725,2016_01085.htm.txt,white
3726,2016_02221.htm.txt,white
3727,2016_03356.htm.txt,white
3728,2016_04507.htm.txt,white
3729,2016_05475.htm.txt,white
3730,2016_05476.htm.txt,white
3731,2016_06592.htm.txt,white
3732,2016_07488.htm.txt,white
3733,2017_02283.htm.txt,white
3734,2017_04584.htm.txt,white
3735,2017_05343.htm.txt,hispanic
3736,2009_08385.htm.txt,white
3737,2009_08386.htm.txt,white
3738,2009_09859.htm.txt,hispanic
3739,2009_09868.htm.txt,white
3740,2010_01132.htm.txt,white
3741,2010_02350.htm.txt,white
3742,2010_03565.htm.txt,white
3743,2010_03566.htm.txt,white
3744,2010_03709.htm.txt,white
3745,2010_05169.htm.txt,white
3746,2010_06889.htm.txt,white
3747,2010_08227.htm.txt,white
3748,2010_08261.htm.txt,black
3749,2010_08272.htm.txt,white
3750,2010_08491.htm.txt,white
3751,2010_09808.htm.txt,white
3752,2010_09820.htm.txt,white
3753,2011_00827.htm.txt,white
3754,2011_00891.htm.txt,white
3755,2011_01195.htm.txt,white
3756,2011_01198.htm.txt,white
3757,2011_02287.htm.txt,white
3758,2011_02584.htm.txt,white
3759,2011_02585.htm.txt,white
3760,2011_03358.htm.txt,white
3761,2011_04838.htm.txt,white
3762,2011_04953.htm.txt,hispanic
3763,2011_05750.htm.txt,white
3764,2011_07958.htm.txt,hispanic
3765,2011_08013.htm.txt,white
3766,2011_08015.htm.txt,white
3767,2011_08028.htm.txt,white
3768,2008_10302.htm.txt,white
3769,2008_10334.htm.txt,hispanic
3770,2008_10386.htm.txt,white
3771,2008_10399.htm.txt,white
3772,2009_00916.htm.txt,hispanic
3773,2009_02114.htm.txt,white
3774,2009_04572.htm.txt,white
3775,2009_04622.htm.txt,white
3776,2009_04624.htm.txt,white
3777,2009_04635.htm.txt,white
3778,2009_05811.htm.txt,hispanic
3779,2009_06995.htm.txt,white
3780,2009_07045.htm.txt,white
3781,2009_08265.htm.txt,white
3782,2007_10281.htm.txt,white
3783,2008_00813.htm.txt,white
3784,2008_00841.htm.txt,white
3785,2008_01198.htm.txt,hispanic
3786,2008_01210.htm.txt,white
3787,2008_02250.htm.txt,hispanic
3788,2008_02343.htm.txt,white
3789,2008_03738.htm.txt,white
3790,2008_03818.htm.txt,hispanic
3791,2008_05133.htm.txt,white
3792,2008_05152.htm.txt,hispanic
3793,2008_05174.htm.txt,hispanic
3794,2008_05175.htm.txt,hispanic
3795,2008_05212.htm.txt,white
3796,2008_05217.htm.txt,white
3797,2008_05218.htm.txt,white
3798,2008_07310.htm.txt,white
3799,2008_07738.htm.txt,white
3800,2003_20186.htm.txt,hispanic
3801,2003_20222.htm.txt,white
3802,2003_20224.htm.txt,white
3803,2003_20225.htm.txt,white
3804,2003_20263.htm.txt,white
3805,2003_20264.htm.txt,white
3806,2004_00781.htm.txt,white
3807,2004_00801.htm.txt,hispanic
3808,2004_00875.htm.txt,white
3809,2004_01948.htm.txt,hispanic
3810,2004_05915.htm.txt,hispanic
3811,2004_06929.htm.txt,white
3812,2004_08486.htm.txt,white
3813,2004_08530.htm.txt,white
3814,2004_08567.htm.txt,white
3815,2005_00744.htm.txt,white
3816,2005_00747.htm.txt,white
3817,2005_00748.htm.txt,white
3818,2005_00751.htm.txt,white
3819,2005_00754.htm.txt,white
3820,2005_01392.htm.txt,white
3821,2005_02033.htm.txt,white
3822,2005_02059.htm.txt,white
3823,2005_02182.htm.txt,white
3824,2005_04791.htm.txt,white
3825,2005_07082.htm.txt,white
3826,2005_07216.htm.txt,white
3827,2006_09787.htm.txt,white
3828,2007_00784.htm.txt,white
3829,2007_00786.htm.txt,white
3830,2007_02351.htm.txt,black
3831,2007_02352.htm.txt,black
3832,2007_03383.htm.txt,hispanic
3833,2007_03478.htm.txt,hispanic
3834,2007_04946.htm.txt,white
3835,2007_05067.htm.txt,white
3836,2007_05069.htm.txt,hispanic
3837,2007_05070.htm.txt,hispanic
3838,2007_05858.htm.txt,hispanic
3839,2007_07202.htm.txt,white
3840,2007_08596.htm.txt,white
3841,2007_08635.htm.txt,white
3842,2007_08661.htm.txt,white
3843,2007_08662.htm.txt,white
3844,2005_08473.htm.txt,white
3845,2005_09582.htm.txt,hispanic
3846,2005_09860.htm.txt,white
3847,2005_09884.htm.txt,api
3848,2005_09893.htm.txt,white
3849,2005_09935.htm.txt,api
3850,2006_00893.htm.txt,white
3851,2006_01967.htm.txt,white
3852,2006_01996.htm.txt,white
3853,2006_04564.htm.txt,white
3854,2006_08428.htm.txt,hispanic
3855,2006_08514.htm.txt,white
3856,2014_06394.htm.txt,white
3857,2013_00596.htm.txt,white
3858,2013_00809.htm.txt,white
3859,2013_06150.htm.txt,white
3860,2015_05367.htm.txt,white
3861,2017_04667.htm.txt,white
3862,2009_08387.htm.txt,white
3863,2009_08402.htm.txt,white
3864,2009_08660.htm.txt,white
3865,2009_09894.htm.txt,white
3866,2009_09896.htm.txt,white
3867,2010_01180.htm.txt,white
3868,2010_01205.htm.txt,white
3869,2010_01263.htm.txt,white
3870,2010_01264.htm.txt,white
3871,2010_02333.htm.txt,white
3872,2010_02629.htm.txt,hispanic
3873,2010_04014.htm.txt,white
3874,2010_05130.htm.txt,white
3875,2010_06957.htm.txt,white
3876,2010_09668.htm.txt,white
3877,2010_09761.htm.txt,white
3878,2011_00841.htm.txt,white
3879,2011_01178.htm.txt,white
3880,2011_01179.htm.txt,white
3881,2011_01181.htm.txt,white
3882,2011_02179.htm.txt,white
3883,2011_03379.htm.txt,white
3884,2011_03753.htm.txt,hispanic
3885,2011_04912.htm.txt,white
3886,2011_06311.htm.txt,white
3887,2011_06659.htm.txt,black
3888,2011_06660.htm.txt,white
3889,2011_06731.htm.txt,white
3890,2011_07973.htm.txt,white
3891,2008_08918.htm.txt,white
3892,2008_09212.htm.txt,white
3893,2008_09236.htm.txt,black
3894,2008_10345.htm.txt,white
3895,2008_10431.htm.txt,white
3896,2009_00802.htm.txt,black
3897,2009_00871.htm.txt,white
3898,2009_02065.htm.txt,white
3899,2009_03290.htm.txt,white
3900,2009_03331.htm.txt,white
3901,2009_04623.htm.txt,white
3902,2009_06924.htm.txt,api
3903,2007_09268.htm.txt,white
3904,2007_09284.htm.txt,white
3905,2007_09294.htm.txt,white
3906,2007_10291.htm.txt,white
3907,2007_10372.htm.txt,hispanic
3908,2008_00801.htm.txt,white
3909,2008_00918.htm.txt,white
3910,2008_01219.htm.txt,white
3911,2008_02327.htm.txt,white
3912,2008_02329.htm.txt,white
3913,2008_02383.htm.txt,white
3914,2008_03819.htm.txt,white
3915,2008_03890.htm.txt,white
3916,2008_03905.htm.txt,white
3917,2008_03920.htm.txt,white
3918,2008_05236.htm.txt,hispanic
3919,2008_05251.htm.txt,white
3920,2008_06082.htm.txt,white
3921,2003_18645.htm.txt,white
3922,2003_18649.htm.txt,white
3923,2003_18705.htm.txt,white
3924,2004_00782.htm.txt,white
3925,2004_00802.htm.txt,white
3926,2004_02035.htm.txt,white
3927,2004_03287.htm.txt,white
3928,2004_03345.htm.txt,white
3929,2004_04956.htm.txt,white
3930,2004_04966.htm.txt,white
3931,2004_05017.htm.txt,white
3932,2004_05884.htm.txt,white
3933,2004_09840.htm.txt,hispanic
3934,2005_00756.htm.txt,white
3935,2005_00757.htm.txt,white
3936,2005_00796.htm.txt,white
3937,2005_03488.htm.txt,white
3938,2005_04753.htm.txt,white
3939,2005_07037.htm.txt,white
3940,2005_07060.htm.txt,white
3941,2005_07175.htm.txt,white
3942,2006_09725.htm.txt,white
3943,2006_09819.htm.txt,white
3944,2006_09839.htm.txt,white
3945,2006_09855.htm.txt,hispanic
3946,2006_09876.htm.txt,white
3947,2006_09925.htm.txt,white
3948,2007_00812.htm.txt,white
3949,2007_00830.htm.txt,white
3950,2007_00848.htm.txt,white
3951,2007_00897.htm.txt,white
3952,2007_02197.htm.txt,white
3953,2007_02312.htm.txt,white
3954,2007_04924.htm.txt,white
3955,2007_08607.htm.txt,white
3956,2007_08655.htm.txt,white
3957,2007_08677.htm.txt,white
3958,2005_08362.htm.txt,white
3959,2005_09853.htm.txt,white
3960,2005_10001.htm.txt,white
3961,2005_10004.htm.txt,white
3962,2006_00820.htm.txt,white
3963,2006_00822.htm.txt,white
3964,2006_00895.htm.txt,white
3965,2006_02072.htm.txt,white
3966,2006_02073.htm.txt,white
3967,2006_03203.htm.txt,white
3968,2006_03269.htm.txt,white
3969,2006_03334.htm.txt,hispanic
3970,2006_04565.htm.txt,white
3971,2006_04613.htm.txt,white
3972,2006_04715.htm.txt,white
3973,2006_05537.htm.txt,white
3974,2006_08396.htm.txt,white
3975,2006_08439.htm.txt,white
3976,2006_08457.htm.txt,hispanic
3977,2006_08460.htm.txt,white
3978,2006_08495.htm.txt,black
3979,2014_01904.htm.txt,white
3980,2014_03095.htm.txt,hispanic
3981,2014_03415.htm.txt,white
3982,2014_04307.htm.txt,white
3983,2014_04613.htm.txt,white
3984,2014_04629.htm.txt,white
3985,2014_04639.htm.txt,white
3986,2014_04655.htm.txt,white
3987,2014_04666.htm.txt,white
3988,2014_05115.htm.txt,white
3989,2014_06428.htm.txt,white
3990,2014_06429.htm.txt,white
3991,2014_06688.htm.txt,white
3992,2014_07813.htm.txt,hispanic
3993,2014_07881.htm.txt,white
3994,2015_00016.htm.txt,hispanic
3995,2015_00066.htm.txt,white
3996,2015_00069.htm.txt,white
3997,2015_00991.htm.txt,white
3998,2015_01325.htm.txt,white
3999,2015_01335.htm.txt,white
4000,2015_02313.htm.txt,white
4001,2015_02345.htm.txt,white
4002,2015_02595.htm.txt,white
4003,2013_00577.htm.txt,api
4004,2013_01659.htm.txt,white
4005,2013_01950.htm.txt,white
4006,2013_02867.htm.txt,white
4007,2013_02877.htm.txt,white
4008,2013_02944.htm.txt,white
4009,2013_03262.htm.txt,white
4010,2013_04137.htm.txt,white
4011,2013_04145.htm.txt,white
4012,2013_04146.htm.txt,white
4013,2013_04150.htm.txt,white
4014,2013_06164.htm.txt,white
4015,2013_06476.htm.txt,white
4016,2013_07606.htm.txt,white
4017,2013_07636.htm.txt,white
4018,2013_08780.htm.txt,white
4019,2014_00841.htm.txt,white
4020,2015_03990.htm.txt,white
4021,2015_03991.htm.txt,white
4022,2015_04980.htm.txt,white
4023,2015_05310.htm.txt,white
4024,2015_05326.htm.txt,white
4025,2015_05330.htm.txt,white
4026,2015_05799.htm.txt,white
4027,2015_06064.htm.txt,white
4028,2015_07400.htm.txt,white
4029,2015_07412.htm.txt,black
4030,2015_08251.htm.txt,white
4031,2015_08280.htm.txt,white
4032,2015_08305.htm.txt,white
4033,2015_08306.htm.txt,white
4034,2015_09449.htm.txt,white
4035,2015_09492.htm.txt,white
4036,2015_09771.htm.txt,white
4037,2016_00824.htm.txt,white
4038,2016_00839.htm.txt,white
4039,2016_02188.htm.txt,white
4040,2016_02194.htm.txt,white
4041,2016_02195.htm.txt,white
4042,2016_02196.htm.txt,white
4043,2016_02197.htm.txt,white
4044,2016_02198.htm.txt,white
4045,2016_02214.htm.txt,white
4046,2016_02236.htm.txt,white
4047,2016_02259.htm.txt,white
4048,2016_03315.htm.txt,white
4049,2016_03355.htm.txt,white
4050,2016_03624.htm.txt,white
4051,2016_04600.htm.txt,white
4052,2016_04614.htm.txt,white
4053,2016_06593.htm.txt,white
4054,2016_08631.htm.txt,white
4055,2016_08694.htm.txt,white
4056,2017_00777.htm.txt,white
4057,2017_00872.htm.txt,white
4058,2017_01095.htm.txt,white
4059,2017_02175.htm.txt,white
4060,2017_02308.htm.txt,white
4061,2017_03637.htm.txt,white
4062,2017_04976.htm.txt,white
4063,2009_08398.htm.txt,white
4064,2009_08399.htm.txt,white
4065,2009_08653.htm.txt,white
4066,2009_09839.htm.txt,white
4067,2009_09869.htm.txt,white
4068,2010_03534.htm.txt,hispanic
4069,2010_03535.htm.txt,hispanic
4070,2010_03579.htm.txt,white
4071,2010_03590.htm.txt,white
4072,2010_03609.htm.txt,hispanic
4073,2010_03708.htm.txt,white
4074,2010_05084.htm.txt,white
4075,2010_05922.htm.txt,white
4076,2010_05926.htm.txt,white
4077,2010_06500.htm.txt,white
4078,2010_06876.htm.txt,white
4079,2010_06910.htm.txt,white
4080,2010_06995.htm.txt,white
4081,2010_09651.htm.txt,api
4082,2010_09787.htm.txt,white
4083,2010_09809.htm.txt,white
4084,2011_02239.htm.txt,white
4085,2011_03469.htm.txt,white
4086,2011_03771.htm.txt,white
4087,2011_04944.htm.txt,white
4088,2011_05769.htm.txt,white
4089,2011_05771.htm.txt,white
4090,2011_07113.htm.txt,white
4091,2011_08014.htm.txt,hispanic
4092,2008_08824.htm.txt,white
4093,2008_08874.htm.txt,white
4094,2008_10330.htm.txt,white
4095,2008_10349.htm.txt,white
4096,2008_10373.htm.txt,white
4097,2008_10425.htm.txt,white
4098,2008_10426.htm.txt,white
4099,2008_10428.htm.txt,white
4100,2008_10429.htm.txt,white
4101,2009_00721.htm.txt,white
4102,2009_00753.htm.txt,white
4103,2009_00911.htm.txt,white
4104,2009_02021.htm.txt,white
4105,2009_02135.htm.txt,hispanic
4106,2009_02429.htm.txt,white
4107,2009_03236.htm.txt,white
4108,2009_03237.htm.txt,white
4109,2009_03238.htm.txt,white
4110,2009_03344.htm.txt,white
4111,2009_03581.htm.txt,white
4112,2009_04600.htm.txt,white
4113,2009_06909.htm.txt,white
4114,2009_08276.htm.txt,white
4115,2007_10211.htm.txt,white
4116,2007_10226.htm.txt,white
4117,2007_10249.htm.txt,hispanic
4118,2007_10275.htm.txt,white
4119,2007_10280.htm.txt,hispanic
4120,2008_00875.htm.txt,white
4121,2008_02236.htm.txt,white
4122,2008_03847.htm.txt,white
4123,2008_03903.htm.txt,api
4124,2008_05205.htm.txt,white
4125,2008_07338.htm.txt,white
4126,2008_07455.htm.txt,white
4127,2003_18743.htm.txt,api
4128,2003_20139.htm.txt,white
4129,2003_20209.htm.txt,white
4130,2004_00711.htm.txt,white
4131,2004_00803.htm.txt,white
4132,2004_00851.htm.txt,white
4133,2004_00893.htm.txt,white
4134,2004_03388.htm.txt,white
4135,2004_08362.htm.txt,white
4136,2004_08461.htm.txt,white
4137,2004_09950.htm.txt,white
4138,2005_00838.htm.txt,white
4139,2005_00839.htm.txt,white
4140,2005_05687.htm.txt,white
4141,2005_05708.htm.txt,hispanic
4142,2006_08559.htm.txt,white
4143,2006_08587.htm.txt,white
4144,2006_09751.htm.txt,white
4145,2006_09834.htm.txt,white
4146,2007_02207.htm.txt,white
4147,2007_02301.htm.txt,white
4148,2007_03425.htm.txt,hispanic
4149,2007_03459.htm.txt,white
4150,2007_04897.htm.txt,white
4151,2007_04944.htm.txt,white
4152,2007_05015.htm.txt,black
4153,2007_05016.htm.txt,white
4154,2007_07236.htm.txt,white
4155,2007_08569.htm.txt,white
4156,2007_08575.htm.txt,white
4157,2005_08395.htm.txt,white
4158,2005_08552.htm.txt,white
4159,2005_09859.htm.txt,white
4160,2006_00790.htm.txt,white
4161,2006_00857.htm.txt,white
4162,2006_03205.htm.txt,white
4163,2006_03272.htm.txt,white
4164,2006_04606.htm.txt,white
4165,2006_04673.htm.txt,white
4166,2006_05461.htm.txt,white
4167,2006_05495.htm.txt,white
4168,2006_05496.htm.txt,white
4169,2006_05497.htm.txt,white
4170,2006_05525.htm.txt,white
4171,2006_05528.htm.txt,white
4172,2006_08490.htm.txt,white
4173,2014_01917.htm.txt,white
4174,2014_01920.htm.txt,white
4175,2014_03073.htm.txt,hispanic
4176,2014_03097.htm.txt,white
4177,2014_03370.htm.txt,white
4178,2014_04625.htm.txt,white
4179,2014_05080.htm.txt,white
4180,2014_06392.htm.txt,white
4181,2014_06698.htm.txt,white
4182,2014_06709.htm.txt,white
4183,2014_07880.htm.txt,white
4184,2014_08203.htm.txt,white
4185,2015_01010.htm.txt,white
4186,2015_01113.htm.txt,white
4187,2015_02612.htm.txt,white
4188,2015_02643.htm.txt,white
4189,2013_00640.htm.txt,white
4190,2013_00845.htm.txt,white
4191,2013_00861.htm.txt,white
4192,2013_00874.htm.txt,white
4193,2013_00875.htm.txt,white
4194,2013_01733.htm.txt,white
4195,2013_04138.htm.txt,white
4196,2013_04176.htm.txt,white
4197,2013_04498.htm.txt,white
4198,2013_07325.htm.txt,white
4199,2013_07342.htm.txt,white
4200,2013_08715.htm.txt,white
4201,2013_08716.htm.txt,white
4202,2014_00027.htm.txt,white
4203,2014_00746.htm.txt,white
4204,2014_00789.htm.txt,white
4205,2014_01067.htm.txt,white
4206,2015_03996.htm.txt,white
4207,2015_04970.htm.txt,white
4208,2015_05002.htm.txt,white
4209,2015_05822.htm.txt,white
4210,2015_06063.htm.txt,white
4211,2015_07064.htm.txt,white
4212,2015_07086.htm.txt,white
4213,2016_00786.htm.txt,white
4214,2016_00810.htm.txt,white
4215,2016_00845.htm.txt,white
4216,2016_06372.htm.txt,white
4217,2016_07776.htm.txt,white
4218,2016_07795.htm.txt,white
4219,2016_08716.htm.txt,white
4220,2017_02185.htm.txt,white
4221,2009_08410.htm.txt,white
4222,2009_09856.htm.txt,white
4223,2009_09889.htm.txt,white
4224,2009_09895.htm.txt,white
4225,2010_01134.htm.txt,white
4226,2010_01204.htm.txt,white
4227,2010_03661.htm.txt,white
4228,2010_05924.htm.txt,white
4229,2010_08145.htm.txt,white
4230,2010_08193.htm.txt,white
4231,2010_08240.htm.txt,white
4232,2010_09680.htm.txt,white
4233,2010_09701.htm.txt,white
4234,2011_02170.htm.txt,white
4235,2011_02283.htm.txt,white
4236,2011_02596.htm.txt,white
4237,2011_03463.htm.txt,white
4238,2011_04834.htm.txt,white
4239,2011_04837.htm.txt,white
4240,2011_04868.htm.txt,white
4241,2011_04870.htm.txt,white
4242,2011_06312.htm.txt,white
4243,2008_08908.htm.txt,white
4244,2009_00739.htm.txt,white
4245,2009_02147.htm.txt,white
4246,2009_02163.htm.txt,white
4247,2009_02416.htm.txt,white
4248,2009_03271.htm.txt,white
4249,2009_04593.htm.txt,white
4250,2009_07009.htm.txt,white
4251,2008_03917.htm.txt,white
4252,2008_06072.htm.txt,white
4253,2014_03093.htm.txt,white
4254,2014_03094.htm.txt,white
4255,2014_04378.htm.txt,white
4256,2014_05110.htm.txt,white
4257,2014_05112.htm.txt,white
4258,2014_05113.htm.txt,white
4259,2014_06708.htm.txt,white
4260,2014_07885.htm.txt,white
4261,2015_00127.htm.txt,white
4262,2015_00128.htm.txt,white
4263,2015_01344.htm.txt,white
4264,2015_01352.htm.txt,white
4265,2015_02226.htm.txt,white
4266,2015_02227.htm.txt,white
4267,2013_04494.htm.txt,white
4268,2013_05125.htm.txt,white
4269,2013_05174.htm.txt,white
4270,2013_07349.htm.txt,white
4271,2013_08763.htm.txt,white
4272,2013_08765.htm.txt,white
4273,2013_08771.htm.txt,white
4274,2014_00771.htm.txt,white
4275,2014_00777.htm.txt,white
4276,2014_01073.htm.txt,white
4277,2014_01074.htm.txt,white
4278,2015_05015.htm.txt,white
4279,2015_05849.htm.txt,white
4280,2015_07391.htm.txt,white
4281,2015_08585.htm.txt,white
4282,2015_09527.htm.txt,white
4283,2016_03350.htm.txt,white
4284,2016_03371.htm.txt,white
4285,2016_04858.htm.txt,white
4286,2016_05470.htm.txt,white
4287,2016_05471.htm.txt,white
4288,2016_06573.htm.txt,white
4289,2016_08618.htm.txt,white
4290,2016_08697.htm.txt,white
4291,2016_08700.htm.txt,white
4292,2016_08786.htm.txt,white
4293,2017_01093.htm.txt,white
4294,2017_04651.htm.txt,white
4295,2017_04676.htm.txt,white
4296,2017_04678.htm.txt,white
4297,2017_04714.htm.txt,white
4298,2017_04715.htm.txt,white
4299,2017_05378.htm.txt,white
4300,2017_05386.htm.txt,white
4301,2009_08413.htm.txt,white
4302,2010_01231.htm.txt,white
4303,2010_01253.htm.txt,white
4304,2010_02191.htm.txt,white
4305,2010_02233.htm.txt,white
4306,2010_02269.htm.txt,white
4307,2010_02282.htm.txt,white
4308,2010_02312.htm.txt,white
4309,2010_03591.htm.txt,white
4310,2010_04002.htm.txt,white
4311,2010_05096.htm.txt,white
4312,2010_05191.htm.txt,white
4313,2010_05917.htm.txt,white
4314,2010_06864.htm.txt,white
4315,2010_06925.htm.txt,white
4316,2010_08177.htm.txt,white
4317,2010_09677.htm.txt,white
4318,2010_09740.htm.txt,white
4319,2010_09771.htm.txt,white
4320,2011_00857.htm.txt,white
4321,2011_00858.htm.txt,white
4322,2011_00905.htm.txt,white
4323,2011_02186.htm.txt,white
4324,2011_02224.htm.txt,white
4325,2011_02301.htm.txt,white
4326,2011_02553.htm.txt,white
4327,2011_02593.htm.txt,white
4328,2011_03362.htm.txt,white
4329,2011_03368.htm.txt,white
4330,2011_03451.htm.txt,white
4331,2011_03481.htm.txt,white
4332,2011_03759.htm.txt,white
4333,2011_04924.htm.txt,white
4334,2011_07994.htm.txt,white
4335,2008_08873.htm.txt,white
4336,2008_09221.htm.txt,white
4337,2008_10390.htm.txt,white
4338,2008_10438.htm.txt,white
4339,2009_00724.htm.txt,white
4340,2009_00725.htm.txt,white
4341,2009_00783.htm.txt,white
4342,2009_00784.htm.txt,white
4343,2009_00801.htm.txt,hispanic
4344,2009_00803.htm.txt,white
4345,2009_00867.htm.txt,white
4346,2009_02032.htm.txt,white
4347,2009_03304.htm.txt,white
4348,2009_03321.htm.txt,white
4349,2009_05431.htm.txt,white
4350,2009_05477.htm.txt,white
4351,2009_05484.htm.txt,white
4352,2009_06993.htm.txt,white
4353,2009_07013.htm.txt,white
4354,2007_09274.htm.txt,white
4355,2007_10193.htm.txt,white
4356,2007_10196.htm.txt,white
4357,2007_10228.htm.txt,white
4358,2007_10289.htm.txt,white
4359,2007_10306.htm.txt,white
4360,2008_00746.htm.txt,white
4361,2008_02399.htm.txt,white
4362,2008_02400.htm.txt,white
4363,2008_03832.htm.txt,white
4364,2008_03888.htm.txt,hispanic
4365,2008_03908.htm.txt,white
4366,2008_05237.htm.txt,white
4367,2008_06064.htm.txt,white
4368,2008_07394.htm.txt,white
4369,2008_07458.htm.txt,white
4370,2008_07474.htm.txt,white
4371,2004_00878.htm.txt,white
4372,2004_04899.htm.txt,white
4373,2004_08433.htm.txt,white
4374,2004_09904.htm.txt,white
4375,2005_00824.htm.txt,white
4376,2005_03466.htm.txt,white
4377,2005_03522.htm.txt,white
4378,2005_04838.htm.txt,white
4379,2005_05716.htm.txt,white
4380,2005_07036.htm.txt,white
4381,2005_07041.htm.txt,white
4382,2006_09750.htm.txt,white
4383,2006_09788.htm.txt,white
4384,2006_09894.htm.txt,white
4385,2007_00831.htm.txt,hispanic
4386,2007_00938.htm.txt,white
4387,2007_02270.htm.txt,white
4388,2007_02273.htm.txt,white
4389,2007_02305.htm.txt,white
4390,2007_03427.htm.txt,white
4391,2007_03428.htm.txt,white
4392,2007_03439.htm.txt,white
4393,2007_05848.htm.txt,white
4394,2007_05855.htm.txt,white
4395,2007_05890.htm.txt,white
4396,2007_07123.htm.txt,hispanic
4397,2007_07203.htm.txt,white
4398,2007_07238.htm.txt,white
4399,2007_07253.htm.txt,white
4400,2007_08498.htm.txt,white
4401,2007_08673.htm.txt,white
4402,2005_08393.htm.txt,hispanic
4403,2005_08487.htm.txt,white
4404,2005_09904.htm.txt,hispanic
4405,2005_09905.htm.txt,white
4406,2006_00815.htm.txt,white
4407,2006_04660.htm.txt,white
4408,2006_05407.htm.txt,white
4409,2006_05411.htm.txt,white
4410,2006_05481.htm.txt,white
4411,2006_05521.htm.txt,white
4412,2014_01879.htm.txt,white
4413,2014_01880.htm.txt,white
4414,2014_01924.htm.txt,white
4415,2014_03096.htm.txt,white
4416,2014_03393.htm.txt,white
4417,2014_03405.htm.txt,white
4418,2014_05079.htm.txt,white
4419,2014_06388.htm.txt,white
4420,2014_06393.htm.txt,white
4421,2014_07784.htm.txt,white
4422,2015_00058.htm.txt,white
4423,2015_02312.htm.txt,white
4424,2013_01944.htm.txt,white
4425,2013_01953.htm.txt,white
4426,2013_01967.htm.txt,white
4427,2013_02868.htm.txt,hispanic
4428,2013_04181.htm.txt,white
4429,2013_06122.htm.txt,white
4430,2013_06152.htm.txt,hispanic
4431,2013_06211.htm.txt,white
4432,2013_07340.htm.txt,white
4433,2014_01036.htm.txt,white
4434,2014_01052.htm.txt,white
4435,2014_01076.htm.txt,white
4436,2015_03963.htm.txt,white
4437,2015_04955.htm.txt,white
4438,2015_04990.htm.txt,white
4439,2015_05314.htm.txt,white
4440,2015_05380.htm.txt,white
4441,2015_09518.htm.txt,hispanic
4442,2015_09519.htm.txt,hispanic
4443,2016_01062.htm.txt,white
4444,2016_01063.htm.txt,white
4445,2009_08422.htm.txt,white
4446,2010_01092.htm.txt,white
4447,2010_01276.htm.txt,white
4448,2010_01746.htm.txt,white
4449,2010_01813.htm.txt,white
4450,2010_01821.htm.txt,white
4451,2010_03564.htm.txt,white
4452,2010_03606.htm.txt,white
4453,2010_03989.htm.txt,white
4454,2010_04807.htm.txt,white
4455,2010_05446.htm.txt,white
4456,2010_05936.htm.txt,white
4457,2010_06590.htm.txt,white
4458,2010_07571.htm.txt,white
4459,2010_07795.htm.txt,white
4460,2010_07960.htm.txt,api
4461,2010_09785.htm.txt,white
4462,2010_09939.htm.txt,white
4463,2011_01872.htm.txt,white
4464,2011_02414.htm.txt,white
4465,2011_02601.htm.txt,white
4466,2011_03566.htm.txt,white
4467,2011_04019.htm.txt,white
4468,2011_04020.htm.txt,white
4469,2011_04715.htm.txt,white
4470,2011_05533.htm.txt,white
4471,2011_06141.htm.txt,black
4472,2011_06255.htm.txt,white
4473,2011_06798.htm.txt,hispanic
4474,2011_08066.htm.txt,white
4475,2008_08755.htm.txt,white
4476,2008_09095.htm.txt,hispanic
4477,2008_09632.htm.txt,white
4478,2009_00804.htm.txt,white
4479,2009_01673.htm.txt,hispanic
4480,2009_03147.htm.txt,white
4481,2009_03495.htm.txt,hispanic
4482,2009_03743.htm.txt,hispanic
4483,2009_05468.htm.txt,white
4484,2009_06143.htm.txt,hispanic
4485,2009_06340.htm.txt,white
4486,2008_01188.htm.txt,white
4487,2008_03804.htm.txt,white
4488,2008_07262.htm.txt,white
4489,2008_07304.htm.txt,white
4490,2008_07470.htm.txt,white
4491,2003_19813.htm.txt,white
4492,2004_00013.htm.txt,hispanic
4493,2004_00273.htm.txt,white
4494,2004_02687.htm.txt,white
4495,2004_03018.htm.txt,hispanic
4496,2004_04118.htm.txt,white
4497,2004_04765.htm.txt,hispanic
4498,2004_06249.htm.txt,hispanic
4499,2004_09709.htm.txt,hispanic
4500,2005_03124.htm.txt,white
4501,2007_07101.htm.txt,white
4502,2006_01254.htm.txt,white
4503,2006_02808.htm.txt,white
4504,2006_04956.htm.txt,white
4505,2006_08344.htm.txt,hispanic
4506,2014_03549.htm.txt,white
4507,2014_06749.htm.txt,hispanic
4508,2014_07677.htm.txt,hispanic
4509,2014_07692.htm.txt,hispanic
4510,2014_08868.htm.txt,white
4511,2015_00387.htm.txt,hispanic
4512,2015_00397.htm.txt,white
4513,2015_01079.htm.txt,white
4514,2015_01662.htm.txt,white
4515,2015_01822.htm.txt,hispanic
4516,2015_01826.htm.txt,white
4517,2015_02508.htm.txt,hispanic
4518,2015_03379.htm.txt,white
4519,2015_03382.htm.txt,white
4520,2013_01421.htm.txt,white
4521,2013_01716.htm.txt,white
4522,2013_02268.htm.txt,white
